stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
2520,,Wolcott Hill Rd and Stillman Rd,41.72716,-72.673761,,,,
2521,,Wolcott Hill Rd and Reed Dr,41.726204,-72.673606,,,,
2522,,Wolcott Hill Rd and Judd Rd,41.725221,-72.673439,,,,
2523,,Wolcott Hill Rd and Saxon Rd,41.724273,-72.673283,,,,
2524,,Wolcott Hill Rd and Livingston St,41.721047,-72.673133,,,,
2525,,Wolcott Hill Rd and Opp Rockland St,41.720475,-72.672989,,,,
2526,,Wolcott Hill Rd and Opp Oxford St,41.719295,-72.672725,,,,
2527,,Wolcott Hill Rd and Knoll St,41.717694,-72.672317,,,,
2528,,Wolcott Hill Rd and Opp Flower St,41.716872,-72.672101,,,,
2529,,Wolcott Hill Rd and Nott St,41.715485,-72.671002,,,,
2530,,Wolcott Hill Rd and Opp Hillcrest Ave,41.714529,-72.670532,,,,
2531,,Wolcott Hill Rd and Fairview Dr,41.713125,-72.669942,,,,
2532,,Wolcott Hill Rd and Church St,41.711524,-72.669389,,,,
2533,,Wolcott Hill Rd and Westway,41.710219,-72.669138,,,,
2534,,Wolcott Hill Rd and Opp Cottwell Dr,41.70828,-72.668864,,,,
2535,,Wolcott Hill Rd and Opp Somerset St,41.707243,-72.668612,,,,
2536,,Wolcott Hill Rd and Opp Belcher Rd,41.706322,-72.668348,,,,
2537,,Wolcott Hill Rd and Wells Rd,41.704257,-72.667772,,,,
2538,,Wolcott Hill Rd and 545 Wolcott Hill Rd,41.703131,-72.667871,,,,
2539,,Wolcott Hill Rd and Stillwold Dr W,41.701969,-72.668007,,,,
2540,,Wolcott Hill Rd and Dix Rd,41.701344,-72.668081,,,,
2541,,Wolcott Hill Rd and Dudley Rd,41.700191,-72.668229,,,,
2542,,Wolcott Hill Rd and Clearfield Rd,41.698154,-72.668403,,,,
2543,,Wolcott Hill Rd and Brimfield Rd,41.697037,-72.6682,,,,
2544,,Wolcott Hill Rd and Bunce Rd,41.696071,-72.667972,,,,
2545,,Prospect St and 217 Prospect St,41.694124,-72.668944,,,,
2547,,Prospect St and Folly Brook Blvd,41.693769,-72.670894,,,,
2548,,Prospect St and Orchard Brook Dr,41.688934,-72.702792,,,,
2549,,Berlin Tpke and Boston Market,41.684436,-72.709588,,,,
2550,,Jordan Ln and Opp Goodrich Dr,41.722676,-72.675115,,,,
2551,,Jordan Ln and Opp Parkview Dr,41.722419,-72.677137,,,,
2554,,Prospect St and Olney Rd,41.692969,-72.67478,,,,
2555,,Prospect St and Ridge Rd,41.691931,-72.680749,,,,
2556,,Prospect St and Willow St,41.689355,-72.68718,,,,
2559,,Louis St and Price Chopper,41.670351,-72.718964,,,,
2560,,Griswold Rd and Merriman Rd,41.692768,-72.670497,,,,
2561,,Griswold Rd and Country Club Rd,41.690088,-72.671241,,,,
2562,,Griswold Rd and 151 Griswold Rd,41.688605,-72.671619,,,,
2563,,Griswold Rd and Opp 207 Griswold Rd,41.686845,-72.67201,,,,
2564,,Griswold Rd and Highland St,41.684888,-72.672366,,,,
2565,,Griswold Rd and Opp Cheston Cir,41.682624,-72.669963,,,,
2566,,Griswold Rd and Fairlane Dr,41.682167,-72.668947,,,,
2567,,Griswold Rd and Two Brook Rd,41.681835,-72.668246,,,,
2568,,Griswold Rd and 459 Griswold Rd,41.680913,-72.666252,,,,
2569,,Maple St and Two Stone Dr 1,41.680018,-72.665407,,,,
2570,,Maple St and Two Stone Dr 2,41.676551,-72.666177,,,,
2571,,Maple St and Fox Hill Rd,41.675864,-72.666336,,,,
2572,,Maple St and Valley View Dr,41.674827,-72.666568,,,,
2573,,Maple St and 881 Maple St,41.672978,-72.66696,,,,
2574,,Gilbert Ave and Maple St,41.671647,-72.667144,,,,
2575,,Gilbert Ave and 18 Gilbert Ave,41.670189,-72.666809,,,,
2576,,Gilbert Ave and Fern St,41.665425,-72.665755,,,,
2577,,Gilbert Ave and Bayberry Ln,41.664621,-72.6656,,,,
2578,,Gilbert Ave and Shea Cir,41.662368,-72.665109,,,,
2579,,Gilbert Ave and 108 Gilbert Ave,41.661251,-72.66487,,,,
2580,,Gilbert Ave and Elm St,41.660098,-72.664642,,,,
2581,,Elm St and Funeral Home,41.660236,-72.660965,,,,
2582,,Orchard St and Elm St,41.66259,-72.656822,,,,
2583,,Orchard St and Berkshire Rd,41.664369,-72.657241,,,,
2584,,Orchard St and Valley Brook Rd,41.667166,-72.657742,,,,
2585,,Orchard St and Textbook Ave,41.667845,-72.657571,,,,
2586,,Orchard St and Stevens Elem Sch,41.669328,-72.657132,,,,
2587,,Orchard St and 280 Orchard St,41.67057,-72.656827,,,,
2588,,Orchard St and Waters Ave,41.6779,-72.658951,,,,
2589,,Waters Ave and Starr Dr,41.678698,-72.660328,,,,
2590,,Waters Ave and Valley Crest Dr,41.679326,-72.662541,,,,
2591,,Waters Ave and Caliber Ln,41.679658,-72.66375,,,,
2592,,Waters Ave and Maple St,41.680053,-72.665104,,,,
2593,,Griswold Rd and 458 Griswold Rd,41.680787,-72.66555,,,,
2594,,Griswold Rd and Opp Two Brook Rd,41.681889,-72.667931,,,,
2595,,Griswold Rd and Opp Fairlane Dr,41.682444,-72.669104,,,,
2596,,Griswold Rd and Cheston Cir,41.682928,-72.670325,,,,
2597,,Griswold Rd and Opp Highland St,41.685182,-72.672087,,,,
2598,,Griswold Rd and 207 Griswold Rd,41.686612,-72.671829,,,,
2599,,Griswold Rd and 144 Griswold Rd,41.689051,-72.671279,,,,
2600,,Griswold Rd and Opp Country Club Rd,41.690489,-72.670889,,,,
2601,,Griswold Rd and Opp Merriman Rd,41.692446,-72.67034,,,,
2602,,Prospect St and Griswold Rd,41.69391,-72.669139,,,,
2603,,Wolcott Hill Rd and Opp Bunce Rd,41.696384,-72.667814,,,,
2604,,Wolcott Hill Rd and Brimfield Rd,41.697367,-72.668029,,,,
2605,,Wolcott Hill Rd and Beverly Rd,41.698833,-72.668147,,,,
2606,,Wolcott Hill Rd and Coleman Rd,41.699726,-72.668048,,,,
2607,,Wolcott Hill Rd and Opp Dix Rd,41.701058,-72.667876,,,,
2608,,Wolcott Hill Rd and Stillwold Dr W,41.701933,-72.667777,,,,
2609,,Wolcott Hill Rd and 550 Wolcott Hill Rd,41.7033,-72.667629,,,,
2610,,Wolcott Hill Rd and Wells Rd,41.704274,-72.667554,,,,
2611,,Wolcott Hill Rd and Belcher Rd,41.706062,-72.668022,,,,
2612,,Wolcott Hill Rd and Somerset St,41.706992,-72.668298,,,,
2613,,Wolcott Hill Rd and Cottwell Dr,41.708038,-72.668586,,,,
2614,,Wolcott Hill Rd and Fairmont St,41.710157,-72.668908,,,,
2615,,Wolcott Hill Rd and Church St,41.711247,-72.669075,,,,
2616,,Wolcott Hill Rd and Morrison Ave,41.713598,-72.669881,,,,
2617,,Wolcott Hill Rd and Hillcrest Ave,41.714537,-72.670278,,,,
2618,,Wolcott Hill Rd and Nott St,41.715879,-72.671232,,,,
2619,,Wolcott Hill Rd and Flower St,41.716675,-72.671811,,,,
2620,,Prospect St and Ridge Rd,41.69185,-72.680059,,,,
2624,,Wolcott Hill Rd and Opp Judd Rd,41.725015,-72.673003,,,,
2625,,Wolcott Hill Rd and Opp Reed Dr,41.725953,-72.673183,,,,
2626,,Wolcott Hill Rd and Opp Stillman Rd,41.726919,-72.673338,,,,
2627,,Franklin Ave and Victoria Rd,41.72817,-72.673626,,,,
2628,,Franklin Ave and Montowese St,41.728867,-72.673745,,,,
2629,,Franklin Ave and Eaton St,41.730861,-72.674104,,,,
2630,,Franklin Ave and Hanmer St,41.732702,-72.674427,,,,
2631,,Franklin Ave and Roosevelt St,41.734061,-72.674666,,,,
2632,,Franklin Ave and South St,41.735858,-72.674977,,,,
2633,,Franklin Ave and Brown St,41.737288,-72.675216,,,,
2634,,Franklin Ave and Wayland St,41.738083,-72.675348,,,,
2635,,Franklin Ave and Preston St,41.739826,-72.675647,,,,
2636,,Franklin Ave and Bliss St,41.740881,-72.675826,,,,
2637,,Franklin Ave and Adelaide St,41.742186,-72.676066,,,,
2638,,Franklin Ave and Barker St,41.743625,-72.676317,,,,
2639,,Franklin Ave and Bond St,41.744519,-72.676472,,,,
2640,,Franklin Ave and Elliott St,41.745771,-72.676676,,,,
2641,,Franklin Ave and Shultas Pl,41.748443,-72.677142,,,,
2642,,Franklin Ave and Annawan St,41.749829,-72.677394,,,,
2643,,Franklin Ave and Maple Ave,41.752082,-72.677788,,,,
2644,,Albany Ave and Opp Terry Rd,41.786114,-72.711138,,,,
2645,,Albany Ave and Westerly Ter,41.787009,-72.712809,,,,
2647,,Albany Ave and Northmoor Rd,41.787263,-72.717377,,,,
2648,,Albany Ave and Opp Bainton Rd,41.787032,-72.718831,,,,
2649,,Albany Ave and Ledyard Rd,41.786383,-72.722225,,,,
2650,,Albany Ave and N Steele Rd,41.78609,-72.724553,,,,
2651,,Albany Ave and Brainard Rd,41.786371,-72.730102,,,,
2652,,Albany Ave and Miamis Rd,41.786507,-72.732538,,,,
2653,,Albany Ave and Mohegan Dr,41.78658,-72.735204,,,,
2654,,Albany Ave and Tecumseh Rd,41.786636,-72.737785,,,,
2655,,Albany Ave and King Philip Dr,41.786664,-72.740621,,,,
2656,,Albany Ave and Opp Sky View Dr,41.78638,-72.74359,,,,
2657,,Albany Ave and Pet Supplies Store,41.786087,-72.745614,,,,
2658,,Bloomfield Ave and Unitarian Church,41.787537,-72.713511,,,,
2659,,Bloomfield Ave and 86 Bloomfield Ave,41.789307,-72.714332,,,,
2660,,Bloomfield Ave and Watkinson School,41.792338,-72.715733,,,,
2663,,Bloomfield Ave and U of Hartford,41.794306,-72.716905,,,,
2664,,Bloomfield Ave and Sunny Reach Dr,41.796677,-72.720513,,,,
2666,,Bloomfield Ave and Opp Jewish Comm Ctr,41.801811,-72.725329,,,,
2668,,Bloomfield Ave and Portage Rd,41.804441,-72.727556,,,,
2669,,Bloomfield Ave and Opp St Thomas Seminary,41.80944,-72.731949,,,,
2670,,Bloomfield Ave and Westbrook Rd,41.807535,-72.730255,,,,
2672,,Bloomfield Ave and Knollwood Rd,41.812267,-72.73454,,,,
2675,,Bloomfield Ave and Cottage Grove Rd,41.817588,-72.738812,,,,
2676,,Bloomfield Ave and Oak Ln,41.820045,-72.738664,,,,
2677,,Bloomfield Ave and 634 Bloomfield Ave,41.821591,-72.738067,,,,
2678,,Bloomfield Ave and Turkey Hill Rd,41.824424,-72.737203,,,,
2679,,Bloomfield Ave and 692 Bloomfield Ave,41.82749,-72.737296,,,,
2680,,Bloomfield Ave and 700 Bloomfield Ave,41.828741,-72.737282,,,,
2681,,Wintonbury Ave and Wintonbury Mall,41.832038,-72.73598,,,,
2682,,Wintonbury Ave and Jerome Ave,41.832403,-72.734416,,,,
2683,,Wintonbury Ave and Opp Applewood Rd,41.832804,-72.731881,,,,
2685,,Wintonbury Ave and Laurel Ln,41.834417,-72.726276,,,,
2686,,Wintonbury Ave and Filley St,41.836363,-72.722223,,,,
2687,,Wintonbury Ave and 132 Wintonbury Ave,41.835949,-72.71981,,,,
2689,,Tunxis Ave and Wintonbury Ave,41.832039,-72.737278,,,,
2690,,Tunxis Ave and Filley Plaza,41.835436,-72.737662,,,,
2692,,Tunxis Ave and 96 Tunxis Ave,41.838593,-72.740883,,,,
2694,,Tunxis Ave and Mills Ln,41.839917,-72.741925,,,,
2696,,Tunxis Ave and Brown St,41.843985,-72.744345,,,,
2697,,Tunxis Ave and Dorothy Dr,41.846729,-72.74399,,,,
2698,,Brown St and Tunxis Ave,41.843288,-72.744722,,,,
2699,,Brown St and Valley View Dr,41.841117,-72.745719,,,,
2701,,Brown St and Downing Cir,41.837042,-72.747119,,,,
2702,,Brown St and St John Church,41.835666,-72.74763,,,,
2703,,Brown St and Thistle Pond Dr,41.833593,-72.748384,,,,
2705,,Bloomfield Ave and 558 Bloomfield Ave,41.814646,-72.737034,,,,
2706,,Mountain Ave and 47 Mountain Ave,41.830221,-72.745659,,,,
2708,,Mountain Ave and Regency Dr,41.83071,-72.740808,,,,
2710,,Wintonbury Ave and 82 Wintonbury Ave,41.836164,-72.719907,,,,
2711,,Wintonbury Ave and Filley St,41.836586,-72.721713,,,,
2712,,Wintonbury Ave and Jeffrey Ln,41.834819,-72.725887,,,,
2713,,Wintonbury Ave and Applewood Rd,41.833,-72.731784,,,,
2714,,Wintonbury Ave and Tunxis Ave,41.831806,-72.736878,,,,
2715,,Bloomfield Ave and 707 Bloomfield Ave,41.829885,-72.737523,,,,
2716,,Bloomfield Ave and 693 Bloomfield Ave,41.827231,-72.737539,,,,
2717,,Bloomfield Ave and 683 Bloomfield Ave,41.825541,-72.73748,,,,
2718,,Bloomfield Ave and 665 Bloomfield Ave,41.823432,-72.737665,,,,
2719,,Bloomfield Ave and 635 Bloomfield Ave,41.821708,-72.738286,,,,
2720,,Bloomfield Ave and Opp Oak Ln,41.820001,-72.73893,,,,
2723,,Wethersfield Ave and 25-27 Wethersfield Ave,41.75509,-72.67502,,,,
2724,,Albany Ave and Opp Mark Twain Dr,41.784787,-72.706862,,,,
2725,,Bloomfield Ave and 555 Bloomfield Ave,41.814315,-72.736998,,,,
2727,,Bloomfield Ave and St Thomas Seminary,41.80928,-72.732107,,,,
2728,,Bloomfield Ave and Opp westbrook Rd,41.80775,-72.730763,,,,
2729,,Bloomfield Ave and Opp Portage Rd,41.804343,-72.727762,,,,
2730,,Bloomfield Ave and Jewish Comm Ctr,41.801642,-72.725475,,,,
2731,,Bloomfield Ave and Opp 312 Bloomfield Ave,41.798923,-72.723213,,,,
2733,,Driveway and U of H,41.79469,-72.716917,,,,
2734,,Bloomfield Ave and Opp Watkinson School,41.792097,-72.715854,,,,
2735,,Bloomfield Ave and 85 Bloomfield Ave,41.789102,-72.714502,,,,
2736,,Bloomfield Ave and Albany Ave,41.787582,-72.713789,,,,
2737,,Albany Ave and Sky View Dr,41.786202,-72.743517,,,,
2738,,Albany Ave and Trout Brook Dr,41.786486,-72.740621,,,,
2739,,Albany Ave and Sherwood Rd,41.786457,-72.737797,,,,
2740,,Albany Ave and Vandervere Rd,41.786392,-72.734828,,,,
2741,,Albany Ave and Wiltshire Ln,41.786337,-72.732987,,,,
2742,,Albany Ave and Opp Brainard Rd,41.786192,-72.730018,,,,
2749,,Albany Ave and Colony Rd,41.785957,-72.726152,,,,
2750,,Albany Ave and Steele Rd,41.785911,-72.724468,,,,
2751,,Albany Ave and Whetton Rd,41.786222,-72.722105,,,,
2752,,Albany Ave and Bainton Rd,41.786729,-72.719426,,,,
2753,,Albany Ave and Opp Northmoor Rd,41.787049,-72.717619,,,,
2755,,Albany Ave and Terry Rd,41.78564,-72.710678,,,,
2756,,Bloomfield Ave and Cottage Grove Rd,41.817632,-72.739103,,,,
2757,,Bloomfield Ave and Hawthorne Apt,41.812213,-72.73477,,,,
2758,,Wethersfield Ave and Morris St,41.753097,-72.674528,,,,
2759,,Wethersfield Ave and Alden St,41.752006,-72.67424,,,,
2760,,Wethersfield Ave and Annawan St,41.750585,-72.673988,,,,
2761,,Wethersfield Ave and Shultas Pl,41.749029,-72.673774,,,,
2762,,Wethersfield Ave and Benton St,41.74793,-72.673619,,,,
2763,,Wethersfield Ave and Elliott St,41.746616,-72.673452,,,,
2764,,Wethersfield Ave and Mannz St,41.745954,-72.673357,,,,
2765,,Wethersfield Ave and Bond St,41.74473,-72.67319,,,,
2766,,Wethersfield Ave and Adelaide St,41.742727,-72.672758,,,,
2767,,Wethersfield Ave and Bliss St,41.741404,-72.672374,,,,
2768,,Wethersfield Ave and Preston St,41.740412,-72.672085,,,,
2769,,Wethersfield Ave and Bodwell St,41.739491,-72.671833,,,,
2770,,Wethersfield Ave and Wayland St,41.738731,-72.671617,,,,
2771,,Wethersfield Ave and Brown St,41.737819,-72.671364,,,,
2772,,Wethersfield Ave and Standish St,41.737024,-72.671136,,,,
2773,,Wethersfield Ave and South St,41.736165,-72.670896,,,,
2774,,Wethersfield Ave and Roosevelt St,41.734887,-72.670596,,,,
2775,,Wethersfield Ave and Plymouth St,41.734091,-72.67044,,,,
2776,,Wethersfield Ave and Hanmer St,41.733269,-72.67026,,,,
2777,,Wethersfield Ave and Eaton St,41.731705,-72.669901,,,,
2778,,Wethersfield Ave and Bolton St,41.730578,-72.669637,,,,
2779,,Wethersfield Ave and Victoria Rd,41.728834,-72.668708,,,,
2780,,Hartford Ave and Jordan Ln,41.724585,-72.665086,,,,
2781,,Jordan Ln and Hartford Ave,41.7242,-72.664953,,,,
2782,,Hartford Ave and 385 Hartford Ave,41.723377,-72.664047,,,,
2783,,Hartford Ave and 331 Hartford Ave,41.722035,-72.662949,,,,
2784,,Hartford Ave and Avalon Pl,41.720514,-72.661681,,,,
2785,,Hartford Ave and Wilcox St,41.719628,-72.660933,,,,
2786,,State St and Hartford Ave,41.71841,-72.658914,,,,
2787,,State St and Opp D M V,41.718293,-72.657885,,,,
2788,,State St and Meggat Park,41.717895,-72.654665,,,,
2789,,State St and Main St,41.71767,-72.653007,,,,
2790,,Main St and Opp Hart St,41.715703,-72.652782,,,,
2791,,Main St and Hartford Ave,41.71447,-72.652785,,,,
2792,,Main St and Church St,41.713049,-72.652765,,,,
2793,,Main St and Fire Station,41.710959,-72.653581,,,,
2794,,Main St and Center St,41.710147,-72.654394,,,,
2795,,Main St and Garden St,41.708933,-72.655523,,,,
2796,,Main St and 91 Main St,41.708478,-72.655875,,,,
2797,,Main St and Old Pepperidge Ln,41.707603,-72.656543,,,,
2798,,Main St and Opp Spring St,41.706025,-72.659803,,,,
2799,,Wethersfield Shopping Ctr and Silas Deane Hwy,41.692769,-72.657608,,,,
2801,,Executive Sq and Silas Deane Hwy,41.6849,-72.654263,,,,
2802,,Mill St and Silas Deane Hwy,41.690327,-72.656077,,,,
2803,,Town Line Rd and Wal-Mart,41.682242,-72.657561,,,,
2804,,Town Line Rd and Town Fair Tire,41.682998,-72.655163,,,,
2811,,Wells Rd and Spring St,41.705855,-72.659743,,,,
2813,,Main St and Garden St,41.708852,-72.655317,,,,
2814,,Main St and Chesterfield Rd,41.707968,-72.656009,,,,
2815,,Main St and Opp Fire Station,41.710816,-72.653412,,,,
2816,,Main St and Opp Church St,41.713344,-72.652534,,,,
2817,,Main St and Opp Hartford Ave,41.714496,-72.652531,,,,
2818,,Main St and Hart St,41.715774,-72.65254,,,,
2819,,State St and Main St,41.717893,-72.653201,,,,
2820,,State St and Opp Meggat Park,41.718083,-72.654701,,,,
2821,,State St and Opp D M V,41.718094,-72.656215,,,,
2822,,State St and D M V,41.718291,-72.656311,,,,
2823,,State St and Hartford Ave,41.718715,-72.659736,,,,
2824,,Hartford Ave and Opp Wilcox St,41.719735,-72.660726,,,,
2825,,Hartford Ave and Opp Avalon Pl,41.720639,-72.661499,,,,
2826,,Hartford Ave and Opp Jordan Ln,41.724039,-72.664324,,,,
2827,,Wethersfield Ave and Opp Victoria Rd,41.728959,-72.668393,,,,
2828,,Wethersfield Ave and 958 Wethersfield Ave,41.730184,-72.669226,,,,
2829,,Wethersfield Ave and Opp Goodrich St,41.732643,-72.669874,,,,
2830,,Wethersfield Ave and Opp Hanmer St,41.733304,-72.670018,,,,
2831,,Wethersfield Ave and Opp Roosevelt St,41.73494,-72.670366,,,,
2832,,Wethersfield Ave and Olds Pl,41.735763,-72.670545,,,,
2833,,Wethersfield Ave and Airport Rd,41.737908,-72.671134,,,,
2834,,Wethersfield Ave and Opp Wayland St,41.738516,-72.671302,,,,
2835,,Wethersfield Ave and Chapin Pl,41.739956,-72.671711,,,,
2836,,Wethersfield Ave and Opp Bliss St,41.741449,-72.672131,,,,
2837,,Wethersfield Ave and Opp Adelaide St,41.742763,-72.672516,,,,
2838,,Wethersfield Ave and Meadow St,41.743764,-72.672768,,,,
2839,,Wethersfield Ave and Elliott St,41.746669,-72.67321,,,,
2840,,Wethersfield Ave and Wawarme Ave,41.74927,-72.673555,,,,
2841,,Wethersfield Ave and Opp Alden St,41.75172,-72.673913,,,,
2842,,Wethersfield Ave and 80 Wethersfield Ave,41.753776,-72.674454,,,,
2843,,Silas Deane Hwy and Mill St,41.690139,-72.65569,,,,
2844,,Town Line Rd and Wal - Mart,41.682616,-72.657039,,,,
2845,,Silas Deane Hwy and Goodyear Tire,41.695128,-72.657057,,,,
2846,,Weston St and Fishfry St,41.793395,-72.65969,,,,
2848,,Leibert Rd and Jennings Rd,41.786311,-72.655914,,,,
2850,,Weston St and Weston St Prison,41.792707,-72.660274,,,,
2851,,Leibert Rd and New England Cycle Shop,41.783366,-72.658793,,,,
2852,,Weston St and Enterprise Rent A Car,41.783227,-72.662187,,,,
2853,,Weston St and Rehab Ctr,41.783703,-72.664015,,,,
2855,,Capitol Ave and Opp Park Ter,41.763573,-72.692434,,,,
2857,,Capitol Ave and Laurel St,41.762666,-72.696785,,,,
2858,,Capitol Ave and 760 Capitol Ave,41.761348,-72.701694,,,,
2859,,Capitol Ave and Opp Arbor St,41.761073,-72.703148,,,,
2860,,Capitol Ave and Opp Orange St,41.760984,-72.704287,,,,
2861,,Capitol Ave and Sisson Ave,41.76079,-72.70677,,,,
2862,,Capitol Ave and Newton St,41.760648,-72.707873,,,,
2863,,Capitol Ave and S Whitney St,41.760444,-72.709787,,,,
2864,,Capitol Ave and Opp Heath St,41.760312,-72.711447,,,,
2865,,Capitol Ave and Rowe Ave,41.760188,-72.71284,,,,
2866,,Capitol Ave and Beacon St,41.760109,-72.713894,,,,
2867,,Boulevard and S Highland St,41.760068,-72.718473,,,,
2868,,Boulevard and Beverly Rd,41.759811,-72.721393,,,,
2880,,Boulevard and Whiting Ln,41.759483,-72.72424,,,,
2881,,Boulevard and Plymouth Rd,41.759056,-72.726555,,,,
2882,,Quaker Ln S and Boulevard,41.758155,-72.72933,,,,
2883,,Quaker Ln S and Park Rd 1,41.755983,-72.729285,,,,
2884,,Quaker Ln S and Park Rd 2,41.755492,-72.729443,,,,
2885,,Quaker Ln S and Clearview Ave,41.75357,-72.729276,,,,
2886,,Quaker Ln S and Fennbrook Rd,41.751684,-72.729266,,,,
2887,,Quaker Ln S and Wilfred St,41.74962,-72.729427,,,,
2889,,Quaker Ln S and Taylor Rd,41.745393,-72.729929,,,,
2890,,Quaker Ln S and Crocker Ave,41.743526,-72.730186,,,,
2891,,Quaker Ln S and Dartmouth Ave,41.741792,-72.73037,,,,
2892,,Quaker Ln S and Carol Rd,41.739638,-72.730083,,,,
2893,,Quaker Ln S and Opp Talcott Rd,41.737475,-72.729916,,,,
2894,,Quaker Ln S and Trout Brook Dr,41.736188,-72.730475,,,,
2895,,Quaker Ln S and Opp Burgoyne St,41.73391,-72.731168,,,,
2896,,Newington Rd and Page Ave,41.730202,-72.73167,,,,
2897,,Newington Rd and Opp Prescott St,41.728192,-72.732799,,,,
2898,,Newington Rd and Elmfield St,41.726852,-72.733539,,,,
2899,,Newington Rd and 203 Newington Rd,41.725494,-72.734292,,,,
2900,,Newington Rd and Opp Brook St,41.723993,-72.735129,,,,
2901,,Newington Rd and Sampson St,41.722555,-72.73593,,,,
2902,,Willard Ave and 45 Willard Ave,41.719821,-72.737072,,,,
2904,,Willard Ave and Watson St,41.717363,-72.737499,,,,
2905,,Willard Ave and W Hill Rd,41.716666,-72.737451,,,,
2906,,Willard Ave and River Camp Dr,41.711161,-72.736708,,,,
2907,,Willard Ave and Camp Ave,41.710473,-72.736587,,,,
2908,,Willard Ave and Rosemary Ln,41.709463,-72.736395,,,,
2911,,Willard Ave and 433 Willard Ave,41.706281,-72.735721,,,,
2912,,Willard Ave and Alumni Rd,41.704922,-72.735457,,,,
2914,,Willard Ave and Veterans Dr,41.702518,-72.734915,,,,
2920,,Fenn Rd and Opp Fennwood Cir,41.714499,-72.743567,,,,
2921,,Fenn Rd and Opp Holmes Rd,41.70964,-72.747592,,,,
2922,,Fenn Rd and King Arthur Way,41.7073,-72.749592,,,,
2923,,Fenn Rd and Opp Milk Ln,41.703548,-72.752828,,,,
2925,,Alumni Rd and Cedar St,41.69576,-72.745913,,,,
2926,,Alumni Rd and Citgo Gas Station,41.695501,-72.746192,,,,
2927,,Fenn Rd and Milk Ln,41.703584,-72.752501,,,,
2928,,Fenn Rd and Commerce Ct,41.707094,-72.749459,,,,
2929,,Fenn Rd and Holmes Rd,41.709568,-72.747362,,,,
2930,,Fenn Rd and Fennwood Cir,41.714123,-72.743568,,,,
2931,,W Hill Rd and Fenn Rd,41.715829,-72.741798,,,,
2932,,W Hill Rd and Chapman St,41.716211,-72.73813,,,,
2935,,Willard Ave and Fisk Dr,41.70494,-72.735215,,,,
2937,,Willard Ave and 418 Willard Ave,41.707889,-72.73584,,,,
2939,,Willard Ave and Harding Ave,41.709033,-72.736057,,,,
2940,,Willard Ave and Camp Ave,41.710589,-72.736357,,,,
2941,,Willard Ave and Stoddard Ave,41.711277,-72.736477,,,,
2942,,Willard Ave and W HILL RD,41.716148,-72.737161,,,,
2943,,Willard Ave and Opp Surrey Dr,41.717649,-72.737256,,,,
2945,,Willard Ave and 34 Willard Ave,41.719955,-72.736781,,,,
2946,,Newington Rd and 330 Newington Rd,41.721715,-72.736125,,,,
2947,,Newington Rd and Brook St,41.723939,-72.734875,,,,
2948,,Newington Rd and Jacobs Rd,41.726092,-72.733673,,,,
2949,,Newington Rd and Prescott St,41.728147,-72.732545,,,,
2950,,Newington Rd and Page Ave,41.730067,-72.731464,,,,
2951,,Quaker Ln S and Burgoyne St,41.73391,-72.730926,,,,
2952,,Quaker Ln S and Talcott Rd,41.737108,-72.729783,,,,
2953,,Quaker Ln S and Parkview Rd,41.73844,-72.729491,,,,
2954,,Quaker Ln S and Exeter Ave,41.740514,-72.730069,,,,
2955,,Quaker Ln S and Clarendon Ave,41.742569,-72.730054,,,,
2956,,Quaker Ln S and Sidney Ave,41.74466,-72.729785,,,,
2957,,Quaker Ln S and Edgemont Ave,41.746582,-72.72954,,,,
2958,,Quaker Ln S and St Augustine St,41.748512,-72.729283,,,,
2959,,Quaker Ln S and St Charles St,41.750451,-72.729123,,,,
2961,,Quaker Ln S and Seymour Ave,41.75273,-72.729011,,,,
2963,,Quaker Ln S and Richard St,41.754214,-72.729057,,,,
2965,,Quaker Ln S and Park Rd,41.755241,-72.729189,,,,
2966,,Quaker Ln S and Boulevard,41.758307,-72.7291,,,,
2967,,Boulevard and Opp Plymouth Rd,41.758886,-72.726482,,,,
2968,,Boulevard and Whiting Ln,41.759313,-72.724132,,,,
2969,,Boulevard and Beverly Rd,41.759641,-72.721272,,,,
2970,,Boulevard and S Highland St,41.759898,-72.718389,,,,
2971,,Capitol Ave and Beacon St,41.75993,-72.713858,,,,
2972,,Capitol Ave and Heath St,41.760133,-72.711423,,,,
2973,,Capitol Ave and S Whitney St,41.760283,-72.70963,,,,
2974,,Capitol Ave and Newton St,41.760478,-72.707837,,,,
2975,,Capitol Ave and Sisson Ave,41.760647,-72.706334,,,,
2976,,Capitol Ave and Hazel St,41.760726,-72.705329,,,,
2977,,Capitol Ave and Orange St,41.760841,-72.703827,,,,
2978,,Capitol Ave and Arbor St,41.76092,-72.7027,,,,
2979,,Capitol Ave and Laurel St,41.762478,-72.696761,,,,
2980,,Capitol Ave and Park Pl,41.762817,-72.695561,,,,
2993,,Forbes St and Godar Ter,41.75269,-72.604446,,,,
2994,,Forbes St and 763 Forbes St,41.754562,-72.601569,,,,
2995,,Forbes St and Deborah Dr,41.758527,-72.599945,,,,
2996,,Forbes St and Opp Balsam Rd,41.762075,-72.599643,,,,
2997,,Forbes St and Opp Charter Oak Mall,41.76962,-72.600648,,,,
2999,,Scotland Rd and Opp Hudson St,41.774443,-72.604086,,,,
3000,,Scotland Rd and Goodwin Ln,41.777414,-72.606197,,,,
